"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
7,356341300E-1;1,358883381E-1;1,711301804E-1;-8,677825928E-1;8,948730677E-1
7,379969020E-1;2,493643165E-1;1,027655602E-1;-8,528647423E-1;8,944951600E-1
7,403618230E-1;3,750247955E-1;2,258777618E-2;-8,280596733E-1;9,093055743E-1
7,427245940E-1;5,340421200E-1;-3,539276123E-2;-7,680039406E-1;9,361002544E-1
7,450895150E-1;7,254778743E-1;-9,824800491E-2;-7,672734261E-1;1,060508994E0
7,474522910E-1;8,136211634E-1;-1,568641663E-1;-7,160038948E-1;1,095101521E0
7,498174430E-1;8,412669897E-1;-2,090573311E-1;-6,344575882E-1;1,074230677E0
7,521799830E-1;9,171198010E-1;-2,380328178E-1;-6,021552086E-1;1,122657226E0
7,545451350E-1;9,597877264E-1;-2,490172386E-1;-5,566592216E-1;1,137133041E0
7,569079070E-1;9,337298274E-1;-2,610659599E-1;-4,942259789E-1;1,088239930E0
7,592729290E-1;9,220976233E-1;-1,921591759E-1;-4,796915054E-1;1,057020868E0
7,616356230E-1;9,099574685E-1;-1,499142647E-1;-4,659142494E-1;1,033234228E0
7,640006210E-1;8,979917765E-1;-1,313338280E-1;-4,681735039E-1;1,021187659E0
7,663633920E-1;8,603526950E-1;-7,555723190E-2;-4,412856102E-1;9,698704268E-1
7,687283130E-1;8,028405905E-1;-1,377267838E-1;-4,215869904E-1;9,172007802E-1
7,710910980E-1;7,692310214E-1;-1,447834969E-1;-4,151067734E-1;8,859978886E-1
7,734562500E-1;7,942082286E-1;-1,433010101E-1;-4,216489792E-1;9,105436571E-1
7,758187910E-1;8,274719119E-1;-1,624097824E-1;-3,990077972E-1;9,328954522E-1
7,781839430E-1;9,279292822E-1;-2,860441208E-1;-4,686889648E-1;1,078213030E0
7,805464830E-1;1,403413892E0;-8,203978539E-1;-6,160187721E-1;1,738419488E0
7,829116210E-1;1,588791132E0;-8,977875710E-1;-5,852961540E-1;1,916468463E0
7,852743920E-1;1,502245903E0;-8,424644470E-1;-5,637640953E-1;1,812269034E0
7,876393130E-1;1,398930788E0;-7,619915009E-1;-5,519881248E-1;1,685920902E0
7,900020840E-1;1,287384272E0;-6,809811592E-1;-5,264253616E-1;1,548617856E0
7,923670830E-1;1,112307310E0;-5,427350998E-1;-4,474635124E-1;1,316059473E0
7,947298630E-1;8,882318735E-1;-3,962883949E-1;-4,086656570E-1;1,054991930E0
7,970947840E-1;6,972923279E-1;-2,668581009E-1;-3,553628922E-1;8,268691684E-1
7,994575550E-1;5,227917433E-1;-1,914119720E-1;-3,270606995E-1;6,456922262E-1
8,018227070E-1;4,097675085E-1;-4,378080368E-2;-2,595605850E-1;4,870296368E-1
8,041852470E-1;2,847024202E-1;4,046201706E-2;-2,284202576E-1;3,672444104E-1
8,065504180E-1;2,038388252E-1;7,020473480E-2;-2,224388123E-1;3,097708777E-1
8,089131890E-1;1,127814054E-1;6,390428543E-2;-1,828918457E-1;2,241714307E-1
8,112781110E-1;2,724540234E-2;1,395916939E-1;-1,644363403E-1;2,174108161E-1
8,136408820E-1;-6,508839130E-2;1,803550720E-1;-1,582317352E-1;2,485995429E-1
8,160058030E-1;-1,238130927E-1;1,919302940E-1;-1,640405655E-1;2,812049552E-1
8,183685490E-1;-1,587469578E-1;1,767425537E-1;-1,937942505E-1;3,065856135E-1
8,207335470E-1;-1,187162399E-1;1,849870682E-1;-1,926002502E-1;2,922475276E-1
8,230962410E-1;-1,625478864E-1;2,229204178E-1;-1,290445328E-1;3,045781008E-1
8,254612390E-1;-1,864917874E-1;2,446742058E-1;-5,294990540E-2;3,121671767E-1
8,278240110E-1;-1,356215477E-1;2,281494141E-1;2,169418335E-2;2,663005763E-1
8,301891830E-1;-8,496868610E-2;2,442193031E-1;1,301326752E-1;2,894775618E-1
8,325517230E-1;-5,585271120E-2;2,621150017E-1;2,263307571E-1;3,507839949E-1
8,349168750E-1;-1,101954579E-1;2,957448959E-1;3,265533447E-1;4,541422347E-1
8,372796460E-1;-9,051597118E-2;3,124327660E-1;4,013824463E-1;5,166384059E-1
8,396445670E-1;-5,410593748E-2;2,306966782E-1;5,012989044E-1;5,544808395E-1
8,420073470E-1;-2,153259516E-2;2,204933167E-1;5,280294418E-1;5,726220802E-1
8,443723450E-1;-1,089504957E-1;1,439132690E-1;5,585699081E-1;5,870107169E-1
8,467350400E-1;-1,302260160E-1;1,072893143E-1;6,351261139E-1;6,571567490E-1
8,491000380E-1;-1,872555017E-1;9,221839905E-2;7,136201859E-1;7,435204272E-1
8,514627320E-1;-2,410601377E-1;5,739641190E-2;7,544317245E-1;7,940853639E-1
8,538279610E-1;-2,873024642E-1;5,385446548E-2;8,239355087E-1;8,742498110E-1
8,561905010E-1;-3,310223520E-1;-3,393840790E-2;9,019765854E-1;9,613996950E-1
8,585554220E-1;-3,556917906E-1;-7,241392136E-2;9,970483780E-1;1,061068280E0
8,609181940E-1;-4,092545807E-1;-1,308984756E-1;1,118233681E0;1,197944192E0
8,632833450E-1;-4,176156819E-1;-1,457686424E-1;1,264652252E0;1,339774859E0
8,656461120E-1;-3,306324482E-1;-2,589306831E-1;1,323492050E0;1,388522280E0
8,680110330E-1;-2,937052250E-1;-3,787193298E-1;1,389087677E0;1,469440596E0
8,703738040E-1;-2,676104903E-1;-5,306391716E-1;1,382544518E0;1,504866322E0
8,727388020E-1;-1,929235458E-1;-6,397027969E-1;1,347794533E0;1,504323524E0
8,751014960E-1;-2,090310454E-1;-6,993265152E-1;1,311922073E0;1,501296466E0
8,774665180E-1;-2,519652247E-1;-7,008957863E-1;1,298015594E0;1,496524594E0
8,798292900E-1;-3,248204589E-1;-6,714777946E-1;1,236034393E0;1,443666090E0
8,821942110E-1;-3,692996800E-1;-6,014380455E-1;1,176237106E0;1,371730187E0
8,845569820E-1;-4,122930169E-1;-5,494108200E-1;1,111888885E0;1,306956263E0
8,869221340E-1;-4,097241163E-1;-4,206457138E-1;1,034641266E0;1,189663489E0
8,892848960E-1;-3,033307195E-1;-3,660225868E-1;9,180049896E-1;1,033786835E0
8,916498170E-1;-4,023007751E-1;-3,415393829E-1;7,944059372E-1;9,537168640E-1
8,940123580E-1;-4,953833818E-1;-2,935538292E-1;7,118978500E-1;9,156293434E-1
8,963775090E-1;-5,335407257E-1;-3,218288422E-1;6,711158752E-1;9,157707288E-1
8,987402810E-1;-5,911853313E-1;-3,766174316E-1;6,490430832E-1;9,552998009E-1
9,011052880E-1;-6,569093466E-1;-4,863929749E-1;6,832704544E-1;1,065348079E0
9,034679820E-1;-6,141956449E-1;-5,345282555E-1;7,095775604E-1;1,080026416E0
9,058329800E-1;-5,504680276E-1;-6,187500954E-1;6,635761261E-1;1,061225709E0
9,081957510E-1;-5,426415205E-1;-7,356328964E-1;5,478591919E-1;1,065722887E0
9,105606720E-1;-4,300224781E-1;-8,301093578E-1;4,003906250E-1;1,017012060E0
9,129234290E-1;-4,341265559E-1;-9,623572826E-1;2,467708588E-1;1,084201671E0
9,152885810E-1;-3,062978983E-1;-1,105319738E0;-1,313400269E-2;1,147049532E0
9,176511220E-1;-2,739711404E-1;-1,236270189E0;-2,294425964E-1;1,286883084E0
9,200162740E-1;-1,797997355E-1;-1,382452965E0;-4,055776596E-1;1,451894412E0
9,223790450E-1;-1,969516277E-1;-1,535371304E0;-4,921855927E-1;1,624315745E0
9,247440770E-1;-5,314052105E-2;-1,684574127E0;-5,771336555E-1;1,781487345E0
9,271067710E-1;4,432117939E-2;-1,871858597E0;-6,152534485E-1;1,970876906E0
9,294716920E-1;2,018543482E-1;-2,025246859E0;-7,042036057E-1;2,153664954E0
9,318344640E-1;2,956775427E-1;-2,125602245E0;-7,015237808E-1;2,257818799E0
9,341994620E-1;4,857902527E-1;-2,219658613E0;-7,074370384E-1;2,379778076E0
9,365621750E-1;5,988194942E-1;-2,281267166E0;-6,471605301E-1;2,445727176E0
9,389271730E-1;8,960886002E-1;-2,276690960E0;-6,272821426E-1;2,525822518E0
9,412899440E-1;1,138947010E0;-2,263259172E0;-5,524921417E-1;2,593219995E0
9,436550960E-1;1,425256252E0;-2,166659832E0;-4,848995209E-1;2,638351333E0
9,460176360E-1;1,565416098E0;-2,078635454E0;-2,858896255E-1;2,617820809E0
9,483828020E-1;1,563239455E0;-1,976930141E0;-1,113805771E-1;2,522771494E0
9,507455730E-1;1,507862210E0;-1,812936783E0;1,215419769E-1;2,361177815E0
9,531104950E-1;1,431137204E0;-1,569460869E0;3,452301025E-1;2,151870103E0
9,554732660E-1;1,370876551E0;-1,437417984E0;6,054058075E-1;2,076532969E0
9,578382640E-1;1,205349684E0;-1,421007872E0;9,061832428E-1;2,072027823E0
9,602009440E-1;1,064722896E0;-1,253226042E0;1,083324432E0;1,969213595E0
9,625659420E-1;9,928196669E-1;-1,109440565E0;1,193281174E0;1,908001367E0
9,649286360E-1;8,354263306E-1;-9,919307232E-1;1,287308693E0;1,827300573E0
9,672938650E-1;7,107682228E-1;-9,489705563E-1;1,340460777E0;1,789573044E0
9,696564060E-1;6,026650667E-1;-9,772431850E-1;1,405136108E0;1,814556946E0
9,720215770E-1;5,183732510E-1;-1,112093449E0;1,437815666E0;1,890178975E0
9,743841170E-1;4,363902807E-1;-1,188124895E0;1,452663422E0;1,926735130E0
9,767492690E-1;4,024902582E-1;-1,265074730E0;1,409613609E0;1,936342689E0
9,791120400E-1;3,615113497E-1;-1,343110561E0;1,336398125E0;1,928884751E0
9,814769610E-1;3,769910336E-1;-1,426580667E0;1,124550819E0;1,855227529E0
9,838397220E-1;3,502568007E-1;-1,501586914E0;8,488101959E-1;1,760091428E0
9,862047200E-1;4,226255417E-1;-1,504921198E0;4,732141495E-1;1,633196801E0
9,885674150E-1;5,740463734E-1;-1,289675474E0;-2,762985229E-2;1,411933241E0
9,909324130E-1;7,313654423E-1;-1,129365206E0;-5,142126083E-1;1,440408201E0
9,932951840E-1;8,453807831E-1;-9,892649651E-1;-9,390549660E-1;1,604723674E0
9,956601150E-1;9,413056374E-1;-9,806795120E-1;-1,348770618E0;1,914933625E0
9,980228860E-1;8,928673267E-1;-9,556446075E-1;-1,740381241E0;2,177015283E0
1,000387807E0;7,986481190E-1;-9,417059422E-1;-2,003007889E0;2,353017106E0
1,002750809E0;6,018311977E-1;-8,460025787E-1;-2,149776936E0;2,387354608E0
1,005115730E0;4,090940952E-1;-7,481520176E-1;-2,262388229E0;2,417744801E0
1,007478301E0;2,703597546E-1;-6,355733871E-1;-2,326987267E0;2,427327268E0
1,009843453E0;2,868254185E-1;-5,479469299E-1;-2,434571266E0;2,511902050E0
1,012206224E0;3,219521046E-1;-4,270191193E-1;-2,412468910E0;2,471033130E0
1,014571222E0;4,789090157E-1;-3,145704269E-1;-2,233768463E0;2,306085416E0
1,016933916E0;6,345853806E-1;-2,221589088E-1;-1,920131683E0;2,034443134E0
1,019298904E0;7,734110355E-1;-1,829476357E-1;-1,590080261E0;1,777635988E0
1,021661676E0;8,394558430E-1;-7,636976242E-2;-1,286547184E0;1,538090410E0
1,024026597E0;8,423368931E-1;5,296707153E-3;-1,030690670E0;1,331120864E0
1,026389368E0;7,262582779E-1;1,142511368E-1;-8,261094093E-1;1,105875746E0
1,028754520E0;5,964801311E-1;2,356405258E-1;-6,382098198E-1;9,047799613E-1
1,031117046E0;3,688952923E-1;4,086289406E-1;-5,187129974E-1;7,563891336E-1
1,033482198E0;2,354125977E-1;5,443282127E-1;-4,085049629E-1;7,201309597E-1
1,035844739E0;9,283423424E-2;7,410516739E-1;-2,982549667E-1;8,041963713E-1
1,038209952E0;8,082365990E-2;8,774728775E-1;-1,567707062E-1;8,950241165E-1
1,040573759E0;7,552957535E-2;1,020787239E0;-6,445312500E-2;1,025604948E0
1,042937682E0;-3,520488739E-3;1,245787144E0;9,154701233E-2;1,249151255E0
1,045301605E0;-6,847047806E-2;1,401787281E0;1,995468140E-1;1,417573532E0
1,047665339E0;-1,170616150E-1;1,592610836E0;1,954107285E-1;1,608818837E0
1,050028108E0;-7,667660713E-2;1,765231133E0;2,402057648E-1;1,783148637E0
1,052393029E0;-1,667666435E-2;1,897231102E0;2,061557770E-1;1,908471684E0
1,054755820E0;-1,378903389E-1;2,112916946E0;2,226285934E-1;2,129083197E0
1,057120971E0;-3,988904953E-1;2,361917019E0;2,395782471E-1;2,407314555E0
1,059483512E0;-5,649712086E-1;2,566351414E0;6,938362122E-2;2,628719485E0
1,061848664E0;-6,198666096E-1;2,703884602E0;-1,872196198E-1;2,780337702E0
1,064211435E0;-7,292830944E-1;2,825359344E0;-4,064507484E-1;2,946135005E0
1,066576327E0;-6,648321152E-1;2,856465816E0;-6,999268532E-1;3,015177657E0
1,068939098E0;-5,693249702E-1;2,895975113E0;-1,071713924E0;3,139963935E0
1,071304096E0;-2,929692268E-1;2,904221535E0;-1,492687225E0;3,278482704E0
1,073666791E0;-1,950240135E-2;2,856698036E0;-2,016784191E0;3,496930438E0
1,076031789E0;3,980157375E-1;2,686024666E0;-2,532084465E0;3,712761340E0
1,078394464E0;6,560916901E-1;2,574500561E0;-2,947267532E0;3,967983789E0
1,080759462E0;8,596289158E-1;2,485450268E0;-3,250042915E0;4,180813779E0
1,083122233E0;1,092812061E0;2,259069443E0;-3,350530148E0;4,186130100E0
1,085487154E0;1,200590372E0;2,049137592E0;-3,301702499E0;4,067139229E0
1,087849925E0;1,093709469E0;1,962456703E0;-3,284530640E0;3,979394205E0
1,090215092E0;9,291076660E-1;1,866050720E0;-3,239548206E0;3,852279705E0
1,092577864E0;6,620335579E-1;1,815370560E0;-3,172029018E0;3,714246464E0
1,094942785E0;5,779304504E-1;1,726288795E0;-2,970582008E0;3,484025557E0
1,097305556E0;6,254038811E-1;1,511456013E0;-2,684845448E0;3,143886825E0
1,099670477E0;8,014807701E-1;1,230556488E0;-2,420748711E0;2,831371578E0
1,102033238E0;8,941149712E-1;9,801688194E-1;-2,148230553E0;2,524889503E0
1,104398236E0;8,689453602E-1;7,032127380E-1;-1,900235653E0;2,204647303E0
1,106761007E0;7,939422131E-1;4,728665352E-1;-1,696942806E0;1,932242709E0
1,109125928E0;6,520886421E-1;2,030749321E-1;-1,524466038E0;1,670465721E0
1,111488700E0;4,811642170E-1;-2,624034882E-3;-1,319251060E0;1,404261105E0
1,113853626E0;3,284752369E-1;-2,860574722E-1;-1,134194851E0;1,214957949E0
1,116216397E0;7,280874252E-2;-4,387960434E-1;-1,000996590E0;1,095370829E0
1,118581549E0;-1,527040005E-1;-6,802210808E-1;-8,020119667E-1;1,062658188E0
1,120944089E0;-5,426447392E-1;-8,997733593E-1;-6,069283485E-1;1,213432088E0
1,123309241E0;-9,285848141E-1;-1,094097137E0;-3,698077202E-1;1,481916345E0
1,125671983E0;-1,213394403E0;-1,238057613E0;-9,880924225E-2;1,736339799E0
1,128036981E0;-1,403662920E0;-1,326923370E0;1,658821106E-1;1,938688242E0
1,130399676E0;-1,532771826E0;-1,437742710E0;4,054727554E-1;2,140304120E0
1,132764674E0;-1,538071513E0;-1,617789745E0;6,651029587E-1;2,329220811E0
1,135127445E0;-1,534686565E0;-1,640319824E0;8,461408615E-1;2,400388789E0
1,137492318E0;-1,555023193E0;-1,774221659E0;1,075613022E0;2,592856147E0
1,139855089E0;-1,554889679E0;-1,856989145E0;1,205821037E0;2,705567403E0
1,142220241E0;-1,621772647E0;-1,994995117E0;1,399435043E0;2,927212065E0
1,144582782E0;-1,617299676E0;-2,048310280E0;1,443364143E0;2,982370415E0
1,146947934E0;-1,576701045E0;-2,216552258E0;1,513989449E0;3,113077922E0
1,149310705E0;-1,505519986E0;-2,259040833E0;1,531395912E0;3,116894184E0
1,151675626E0;-1,451470375E0;-2,357767820E0;1,539209366E0;3,167806941E0
1,154038397E0;-1,337517381E0;-2,408869267E0;1,561031342E0;3,166768501E0
1,156403318E0;-1,127987385E0;-2,431107998E0;1,577692986E0;3,109944822E0
1,158766089E0;-8,638074398E-1;-2,386904716E0;1,542876244E0;2,970512502E0
1,161131082E0;-6,647682190E-1;-2,344356060E0;1,614777565E0;2,923256524E0
1,163493777E0;-4,737825394E-1;-2,230040550E0;1,694425583E0;2,840533190E0
1,165858775E0;-2,823028564E-1;-2,220176458E0;1,832059860E0;2,892286594E0
1,168221546E0;-1,603491306E-1;-2,117021322E0;1,925354958E0;2,866091910E0
1,170586698E0;-1,143541336E-1;-2,001976728E0;2,071895599E0;2,883355522E0
1,172949247E0;1,459169388E-2;-1,809918761E0;2,263524055E0;2,898199439E0
1,175314399E0;2,435374260E-2;-1,600807428E0;2,568012238E0;3,026196355E0
1,177677170E0;2,005743980E-2;-1,299723625E0;2,868146896E0;3,148960213E0
1,180042091E0;3,630638123E-3;-9,651613235E-1;3,171194077E0;3,314818462E0
1,182404863E0;1,635575294E-2;-7,317056656E-1;3,421512604E0;3,498915430E0
1,184769813E0;1,419191360E-1;-5,196437836E-1;3,576861382E0;3,617196158E0
1,187132507E0;3,885464668E-1;-2,841317654E-1;3,670228958E0;3,701659063E0
1,189497505E0;5,418641567E-1;-5,274033546E-2;3,735245705E0;3,774713073E0
1,191860276E0;5,852332115E-1;7,092785835E-2;3,921944618E0;3,966002807E0
1,194225197E0;5,114972591E-1;2,244977951E-1;4,033514977E0;4,072010777E0
1,196587964E0;3,398184776E-1;3,471803665E-1;4,127072334E0;4,155566972E0
1,198952885E0;5,346655846E-2;4,476678371E-1;4,232765198E0;4,256708398E0
1,201315656E0;-1,400897503E-1;5,421533585E-1;4,231945992E0;4,268831489E0
1,203680808E0;-1,997795105E-1;6,080510616E-1;4,101301193E0;4,150940788E0
1,206043348E0;-1,940531731E-1;5,925056934E-1;3,911921501E0;3,961293913E0
1,208408486E0;-1,861941814E-1;5,179021358E-1;3,698516846E0;3,739240264E0
1,210771257E0;-1,387767792E-1;4,446909428E-1;3,571453094E0;3,601706017E0
1,213136255E0;-9,793853760E-2;2,383303642E-1;3,453233719E0;3,462833585E0
1,215498950E0;-5,412340164E-2;5,504250526E-2;3,409816742E0;3,410690434E0
1,217863948E0;-2,037906647E-2;-1,430716515E-1;3,363194466E0;3,366297940E0
1,220226724E0;1,244966984E-1;-3,578567505E-1;3,268887520E0;3,290772933E0
1,222591645E0;2,903249264E-1;-5,539660454E-1;3,135566711E0;3,197334131E0
1,224954416E0;3,932249546E-1;-6,879160404E-1;3,032516479E0;3,134327766E0
1,227319568E0;4,506399632E-1;-9,006869793E-1;2,932616234E0;3,100734008E0
1,229682108E0;3,562462330E-1;-1,157182932E0;2,819952011E0;3,068894436E0
1,232047298E0;3,546054363E-1;-1,310558438E0;2,706838608E0;3,028247626E0
1,234409839E0;3,270597458E-1;-1,443395853E0;2,435997963E0;2,850341338E0
1,236774991E0;2,793011665E-1;-1,477534056E0;2,046389580E0;2,539453945E0
1,239137762E0;3,130714893E-1;-1,472129822E0;1,742691994E0;2,302640952E0
1,241502683E0;3,607814312E-1;-1,382942557E0;1,465857506E0;2,047298607E0
1,243865469E0;4,337005615E-1;-1,343626022E0;1,234176636E0;1,875265057E0
1,246230467E0;5,519909859E-1;-1,248226643E0;9,692649841E-1;1,673988772E0
1,248593162E0;6,170990467E-1;-1,169173717E0;7,184057236E-1;1,504621281E0
1,250958160E0;7,510490417E-1;-1,044073582E0;3,924551010E-1;1,344687813E0
1,253320931E0;8,232126236E-1;-9,624400139E-1;1,031560898E-1;1,270673437E0
1,255686112E0;9,250147343E-1;-7,307248116E-1;-2,431993484E-1;1,203643191E0
1,258048652E0;1,040468931E0;-6,120042801E-1;-5,407238007E-1;1,322689330E0
1,260413573E0;1,080889940E0;-4,069416523E-1;-8,259377480E-1;1,419893565E0
1,262776575E0;1,123182297E0;-2,136640549E-1;-1,130194664E0;1,607647592E0
1,265141496E0;1,187892199E0;2,207374573E-2;-1,390951633E0;1,829295376E0
1,267504262E0;1,125693083E0;1,929304600E-1;-1,549332619E0;1,924795740E0
1,269869184E0;1,140311003E0;3,744659424E-1;-1,790677071E0;2,155703666E0
1,272231955E0;1,083015203E0;4,028310776E-1;-2,059148312E0;2,361204476E0
1,274596953E0;1,021075964E0;4,218869209E-1;-2,373334885E0;2,617881428E0
1,276959647E0;8,497228622E-1;3,410298824E-1;-2,574032784E0;2,732027652E0
1,279324616E0;7,090399265E-1;2,816624641E-1;-2,783747673E0;2,886403033E0
1,281687387E0;5,020761490E-1;2,234022617E-1;-2,901576519E0;2,953156841E0
1,284052308E0;3,600599766E-1;1,983587742E-1;-3,013670921E0;3,041578835E0
1,286415080E0;2,191021442E-1;1,377246380E-1;-3,032470703E0;3,043493452E0
1,288780232E0;2,338504791E-2;3,969120979E-2;-3,018661976E0;3,019013477E0
1,291142772E0;-2,600924969E-1;-1,804924011E-2;-3,021145344E0;3,032374164E0
1,293507924E0;-6,063525677E-1;-3,703975677E-2;-2,876163483E0;2,939617621E0
1,295870695E0;-1,029233456E0;-5,694389343E-3;-2,645896912E0;2,839035822E0
1,298235693E0;-1,407640696E0;1,153402328E-1;-2,367698193E0;2,756945852E0
1,300598387E0;-1,826166034E0;2,125325203E-1;-2,072838783E0;2,770688195E0
1,302963308E0;-2,420101166E0;3,210396767E-1;-1,739940166E0;2,997890577E0
1,305326157E0;-2,767603874E0;3,702745438E-1;-1,510331631E0;3,174560769E0
1,307691078E0;-3,115439177E0;4,352254868E-1;-1,304995537E0;3,405641766E0
1,310053772E0;-3,292296410E0;5,312838554E-1;-1,092988968E0;3,509430590E0
1,312418770E0;-3,340411186E0;6,838035583E-1;-9,702048302E-1;3,545029141E0
1,314781546E0;-3,439735651E0;7,971215248E-1;-8,243851662E-1;3,625850931E0
1,317146698E0;-3,264623404E0;8,858871460E-1;-7,230157852E-1;3,459091474E0
1,319509239E0;-3,185320616E0;9,719810486E-1;-5,770664215E-1;3,379943822E0
1,321874390E0;-3,058712959E0;1,040561199E0;-4,383034706E-1;3,260460475E0
1,324237162E0;-2,846759796E0;1,006003857E0;-3,727011681E-1;3,042201712E0
1,326602087E0;-2,586527586E0;9,681935310E-1;-2,958388329E-1;2,777596854E0
1,328964858E0;-2,249667168E0;9,338426590E-1;-2,483391762E-1;2,448415166E0
1,331329856E0;-1,859927535E0;8,016548157E-1;-1,969423294E-1;2,034887506E0
1,333692550E0;-1,453179240E0;6,743392944E-1;-7,325935364E-2;1,603692714E0
1,336057548E0;-1,019743919E0;4,415783882E-1;-5,255699158E-3;1,111259086E0
1,338420243E0;-6,099886894E-1;1,865277290E-1;1,374387741E-1;6,525091659E-1
1,340785471E0;-1,714808941E-1;-1,116228104E-1;2,524509430E-1;3,249566547E-1
1,343148012E0;1,457755566E-1;-4,865334034E-1;2,388525009E-1;5,612626682E-1
1,345512933E0;4,449779987E-1;-9,054572582E-1;-1,183795929E-2;1,008959069E0
1,347875704E0;7,144618034E-1;-1,381533861E0;-3,122444153E-1;1,586375760E0
1,350240842E0;9,252710342E-1;-1,688376188E0;-7,006597519E-1;2,048820326E0
1,352603383E0;1,051782608E0;-1,858187437E0;-9,266633987E-1;2,327619441E0
1,354968534E0;1,283839464E0;-1,881298065E0;-1,050414562E0;2,508166050E0
1,357331306E0;1,387614727E0;-1,842008352E0;-1,102187157E0;2,556029329E0
1,359696304E0;1,507024050E0;-1,751477957E0;-1,077533722E0;2,549485329E0
1,362059007E0;1,479462624E0;-1,642899036E0;-9,697256088E-1;2,414186127E0
1,364424005E0;1,370653868E0;-1,552875757E0;-7,876634598E-1;2,215971315E0
1,366786776E0;1,356848955E0;-1,484401464E0;-6,819324493E-1;2,123562728E0
1,369151697E0;1,323711634E0;-1,465764999E0;-5,356655121E-1;2,046366796E0
1,371514468E0;1,379847765E0;-1,438331604E0;-4,438734055E-1;2,042009123E0
1,373879439E0;1,435684919E0;-1,527310371E0;-2,905564308E-1;2,116197344E0
1,376242210E0;1,413043976E0;-1,692221642E0;-8,360671997E-2;2,206195242E0
1,378607362E0;1,334403992E0;-1,886264801E0;2,728223801E-1;2,326598582E0
1,380969902E0;1,325480461E0;-2,262925148E0;1,552933693E0;3,047840503E0
1,383335054E0;1,828553677E0;-2,188451529E0;2,064490318E0;3,520660295E0
1,385697804E0;1,403542519E0;-2,244610548E0;-4,117584229E-2;2,647622247E0
1,388062725E0;1,075748444E0;-2,622104168E0;-1,709043980E0;3,309606669E0
1,390425497E0;1,058005333E0;-2,938567162E0;-2,209554672E0;3,825791957E0
1,392790495E0;8,386726379E-1;-3,198477745E0;-2,801445007E0;4,333788851E0
1,395153189E0;2,730069160E-1;-3,478524446E0;-2,964187145E0;4,578326172E0
1,397518211E0;7,836484909E-2;-3,568851948E0;-2,911252499E0;4,606325693E0
1,399880982E0;-1,488542557E-2;-3,757892370E0;-2,674197197E0;4,612299566E0
1,402246134E0;-1,334557533E-1;-3,799883842E0;-2,495385647E0;4,547953076E0
1,404608674E0;-2,714099884E-1;-3,934368134E0;-2,242189884E0;4,536555022E0
1,406973826E0;-2,721018791E-1;-3,873208046E0;-2,026480198E0;4,379771911E0
1,409336372E0;-3,077054024E-1;-3,828420639E0;-1,627311230E0;4,171286258E0
1,411701524E0;-2,076420784E-1;-3,637697935E0;-1,407807350E0;3,906134027E0
1,414064295E0;-2,471613884E-1;-3,558703423E0;-1,103079796E0;3,733931418E0
1,416429293E0;-2,540349960E-1;-3,472476006E0;-7,549462318E-1;3,562662937E0
1,418791987E0;-1,621861458E-1;-3,275797844E0;-6,391158104E-1;3,341500393E0
1,421156956E0;-5,553579330E-2;-3,021601677E0;-5,283575058E-1;3,067950875E0
1,423519727E0;-2,096843719E-2;-2,967283249E0;-2,348356247E-1;2,976635235E0
1,425884648E0;9,711647034E-2;-2,710637331E0;-9,794855118E-2;2,714144482E0
1,428247420E0;3,872857094E-1;-2,634572744E0;1,515312195E-1;2,667194308E0
1,430612572E0;7,995557785E-1;-2,451125383E0;2,243552208E-1;2,587979975E0
1,432975078E0;1,002174377E0;-2,575312138E0;4,374108315E-1;2,797841011E0
1,435340230E0;1,086466312E0;-2,614705086E0;5,143837929E-1;2,877791240E0
1,437702770E0;9,692010880E-1;-2,876279593E0;7,266006470E-1;3,120942733E0
1,440067922E0;7,325611115E-1;-2,982666969E0;6,356205940E-1;3,136393083E0
1,442430693E0;5,053586960E-1;-3,237458944E0;7,800264359E-1;3,368229367E0
1,444795587E0;8,807992935E-2;-3,370408773E0;5,630259514E-1;3,418246860E0
1,447158358E0;-2,570705414E-1;-3,611975670E0;5,586566925E-1;3,663952893E0
1,449523356E0;-6,580209732E-1;-3,708973885E0;9,246778488E-1;3,878725048E0
1,451886127E0;-1,240021229E0;-3,882973909E0;6,345777512E-1;4,125267016E0
